listed_company_id,content,min_required_share,max_required_share,memo
9142,"鉄道株主優待券（自社営業路線内） 55枚（以下10,000株超過分300株ごとに1枚増）",10000,20000,"※1枚につき1名片道の運賃・料金を50%割引。料金割引は片道行程における特急券・グリーン券（個室除く）・指定席券（乗り継ぎの複数列車の割引も可）に利用可。他の割引との併用不可。有効期間：6月1日〜翌5月31日※100株以上を3年以上継続保有の場合、500株以上1,000株未満の株主には1枚、1,000株以上は2枚追加"
9142,鉄道株主優待券（自社営業路線内） 100枚,20000,-1,"※1枚につき1名片道の運賃・料金を50%割引。料金割引は片道行程における特急券・グリーン券（個室除く）・指定席券（乗り継ぎの複数列車の割引も可）に利用可。他の割引との併用不可。有効期間：6月1日〜翌5月31日※100株以上を3年以上継続保有の場合、500株以上1,000株未満の株主には1枚、1,000株以上は2枚追加"
9142,自社高速船優待割引券,100,100,"※福岡〜釜山間往復運賃を14,000円に割引。有効期間：6月1日〜翌5月31日（除外日有）"
9142,"2,500円相当の自社グループ株主優待券（500円×5枚）",100,-1,"※グループ施設宿泊、グループ経営店舗飲食・買物等に利用可。有効期間：6月1日〜翌5月31日※100株以上を3年以上継続保有の場合、500株以上1,000株未満の株主には2枚、1,000株以上は4枚追加"
9171,｢登別グランドホテル｣宿泊割引券（50%割引） 2枚,1000,5000,-
9171,｢登別グランドホテル｣宿泊割引券（50%割引） 4枚,5000,10000,-
9171,｢登別グランドホテル｣宿泊割引券（50%割引） 6枚,10000,50000,-
9171,｢登別グランドホテル｣宿泊割引券（50%割引） 10枚,50000,-1,-
9171,｢登別グランドホテル｣宿泊割引券（50%割引） 20枚,10,-1,-
9173,乗船割引券（35%割引） 10枚,100,200,"※7・8月中は25%割引※｢東京湾納涼船｣（夏季運航）は大人1名1,200円で利用可"
9173,乗船割引券（35%割引） 20枚,200,400,"※7・8月中は25%割引※｢東京湾納涼船｣（夏季運航）は大人1名1,200円で利用可"
9173,乗船割引券（35%割引） 30枚,400,600,"※7・8月中は25%割引※｢東京湾納涼船｣（夏季運航）は大人1名1,200円で利用可"
9173,乗船割引券（35%割引） 40枚,600,-1,"※7・8月中は25%割引※｢東京湾納涼船｣（夏季運航）は大人1名1,200円で利用可"
9173,株主サービス券1冊,100,-1,※1冊は自社企画旅行割引券（15%割引）5枚、｢大島温泉ホテル｣宿泊割引券（50%割引）5枚、同朝食休憩割引券5枚、レストランシップ｢ヴァンテアン｣割引券（30%割引）5枚、自社グループショップ・売店割引券（15%割引）5枚、レストラン｢鼈甲鮨｣割引券5枚、大島島内路線バス1日・2日乗車券割引券各5枚
9176,無記名式2点優待券1枚,500,-1,※500株ごとに1枚増（上限なし）＜乗船券引換点数＞(1)カーフェリー（大人1名片道）等級（点数）：スイートルーム（14点）、特等（6点）、1等（4点）、2等（2点）※差額支払いで別等級利用可(2)ジェットフォイル（大人1名片道）6点（無料）、4点＋3分の1相当額、2点＋3分の2相当額(3)高速カーフェリー（小木〜直江津航路・大人1名片道）等級（点数）：1等（6点）、2等（4点）(4)高速カーフェリー（新潟〜両津航路・大人1名片道）等級（点数）：1等（4点）、2等（2点）(5)車両航送（小木〜直江津航路・車両および運転者1名2等片道）点数：18点※差額支払いでも利用可(6)車両航送（新潟〜両津航路・車両および運転者1名2等片道）点数：14点※差額支払いでも利用可※有効期間：3月1日〜翌年2月末
9201,株主割引券 1枚,100,300,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,株主割引券 2枚,300,500,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,株主割引券 3枚,500,700,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,株主割引券 4枚,700,900,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,株主割引券 5枚,900,1000,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,"株主割引券 5枚（以下1,000株以上保有の場合、500株ごとに1枚増）",1000,-1,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,"株主割引券 203枚（以下10万株以上保有の場合、1,000株ごとに1枚増）",10,200,"（3月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：6月1日〜翌年5月31日"
9201,株主割引券 1枚,200,400,"（9月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：12月1日〜翌年11月30日"
9201,株主割引券 2枚,400,600,"（9月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：12月1日〜翌年11月30日"
9201,株主割引券 3枚,600,800,"（9月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：12月1日〜翌年11月30日"
9201,株主割引券 4枚,800,1000,"（9月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：12月1日〜翌年11月30日"
9201,"株主割引券 5枚（以下1,000株以上保有の場合、500株ごとに1枚増）",1000,-1,"（9月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：12月1日〜翌年11月30日"
9201,"株主割引券 203枚（以下10万株以上保有の場合、1,000株ごとに1枚増）",10,100,"（9月のみ）※3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合、300株以上1,000株未満の株主には1枚、1,000株以上10,000株未満は2枚、10,000株以上は3枚追加※ＪＡＬ・ＪＴＡ・ＪＡＣ・ＲＡＣが運航する国内線全路線対象、普通席大人普通運賃（小児の場合は普通席小児普通運賃）1名分の片道1区間が50%割引※有効期間：12月1日〜翌年11月30日"
9201,海外・国内ツアー割引券（7%割引） 各2枚（3月のみ）,100,200,※｢ＪＡＬパック｣ツアーで利用可（一部除外商品有）
9201,海外・国内ツアー割引券（7%割引） 各2枚,200,-1,※｢ＪＡＬパック｣ツアーで利用可（一部除外商品有）
9202,株主優待番号ご案内書 1枚（以下100株ごとに1枚増）,100,400,※国内営業路線を片道1区間株主優待割引運賃で利用可※混雑状況により販売座席数に制限有
9202,株主優待番号ご案内書 4枚（以下200株ごとに1枚増）,400,1000,※国内営業路線を片道1区間株主優待割引運賃で利用可※混雑状況により販売座席数に制限有
9202,株主優待番号ご案内書 7枚（以下400株ごとに1枚増）,1000,-1,※国内営業路線を片道1区間株主優待割引運賃で利用可※混雑状況により販売座席数に制限有
9202,株主優待番号ご案内書 254枚（以下800株ごとに1枚増）,10,100,※国内営業路線を片道1区間株主優待割引運賃で利用可※混雑状況により販売座席数に制限有
9202,自社グループ優待券1冊,100,-1,※1冊に以下(1)〜(6)の優待券(1)ＩＨＧ・ＡＮＡ・ホテルズグループジャパン（｢インターコンチネンタル｣・｢ＡＮＡクラウンプラザホテル｣・｢ホリデイ・イン｣・｢ホリデイ・イン リゾート｣）：宿泊（ベストフレキシブル料金の室料のみ20%割引）6枚、レストラン飲食（10%割引）5枚、婚礼飲食（10%割引）1枚、会議・一般宴会（15%割引）3枚※一部適用除外ホテル有(2)｢ＡＮＡトラベラーズ｣国内ツアーおよび海外ツアー割引券6枚（適用除外ツアー有）(3)ゴルフ場（｢武蔵の杜カントリークラブ｣）ゴルフプレー料金割引券4枚(4)ゴルフ場（｢早来カントリー倶楽部｣）ゴルフプレー料金割引券3枚(5)空港売店（｢ＡＮＡ ＦＥＳＴＡ｣他）10%割引券5枚(6)株主限定通販商品の優待価格販売＜有効期間・発行時期＞3月株主：6月〜11月末（5月末発行）9月株主：12月〜翌年5月末（11月末発行）
9206,株主優待券（普通運賃割引） 3枚（以下100株ごとに3枚増）,100,-1,※1枚につき国内定期路線片道1区間割引
9206,"株主優待券（普通運賃割引） 6,000枚",20,100,※1枚につき国内定期路線片道1区間割引
9206,オリジナルカレンダー,100,-1,（9月のみ）
9260,"クーポンコード 1個（3,000円相当）",100,400,※自社グループ運営商品購入サイトで1回の購入につき1個利用可
9260,"クーポンコード 2個（6,000円相当）",400,700,※自社グループ運営商品購入サイトで1回の購入につき1個利用可
9260,"クーポンコード 3個（9,000円相当）",700,-1,※自社グループ運営商品購入サイトで1回の購入につき1個利用可
9263,"(1)メガネレンズ仕立券（10,000円）(2)トータルアイ検査コース券（4,000円）(3)リラクゼーション10分券（1,000円）(4)メガネフレーム券（30,000円）(5)メガネレンズ仕立券（30,000円） (1)(2)(3)各2枚",100,1000,"※(1)は30,000円以上の買物で2枚同時利用可※5年以上継続保有の場合、100株以上1,000株未満の株主には、メガネフレーム券（10,000円）1枚を追加※継続保有期間にはメガネスーパー株式保有期間を含む"
9263,"(1)メガネレンズ仕立券（10,000円）(2)トータルアイ検査コース券（4,000円）(3)リラクゼーション10分券（1,000円）(4)メガネフレーム券（30,000円）(5)メガネレンズ仕立券（30,000円） (2)(3)各5枚および(4)(5)各2枚",1000,-1,"※(1)は30,000円以上の買物で2枚同時利用可※5年以上継続保有の場合、100株以上1,000株未満の株主には、メガネフレーム券（10,000円）1枚を追加※継続保有期間にはメガネスーパー株式保有期間を含む"
9264,"株主優待ポイント付与 4,000ポイント",200,300,※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・化粧品等と交換可※1年以上継続保有の場合1.1倍
9264,"株主優待ポイント付与 5,000ポイント",300,400,※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・化粧品等と交換可※1年以上継続保有の場合1.1倍
9264,"株主優待ポイント付与 6,000ポイント",400,500,※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・化粧品等と交換可※1年以上継続保有の場合1.1倍
9264,"株主優待ポイント付与 7,000ポイント",500,600,※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・化粧品等と交換可※1年以上継続保有の場合1.1倍
9264,"株主優待ポイント付与 8,000ポイント",600,-1,※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験・化粧品等と交換可※1年以上継続保有の場合1.1倍
9265,クオカード 500円相当,100,1000,※18年5月以降起算して、1年以上3年未満継続保有の場合金額は2倍、3年以上継続保有の場合3倍
9265,"クオカード 1,000円相当",1000,2000,※18年5月以降起算して、1年以上3年未満継続保有の場合金額は2倍、3年以上継続保有の場合3倍
9265,"クオカード 1,500円相当",2000,-1,※18年5月以降起算して、1年以上3年未満継続保有の場合金額は2倍、3年以上継続保有の場合3倍
9266,食事優待券（500円） 5枚,100,200,※12月は利用不可
9266,食事優待券（500円） 10枚,200,400,※12月は利用不可
9266,食事優待券（500円） 20枚,400,-1,※12月は利用不可
9267,"6,000円相当の自社グループサプリメント2箱セットまたは6,000円相当の自社グループ化粧品2点セットまたは3,000円相当のカタログギフトまたは福井県産コシヒカリ5ｋｇ",100,-1,"※2年以上継続保有の場合2,000円相当の自社商品券を追加"
9273,"1,000円相当のクオカード",100,-1,"※1年以上継続保有の場合2,000円相当"
9275,10%割引券 1枚,100,300,※自社直営店舗で1枚につき1回利用可、利用上限金額10万円（税抜）
9275,10%割引券 3枚,300,1000,※自社直営店舗で1枚につき1回利用可、利用上限金額10万円（税抜）
9275,10%割引券 5枚,1000,-1,※自社直営店舗で1枚につき1回利用可、利用上限金額10万円（税抜）
9278,"自社グループ買物券 2,000円相当",100,200,"※3年以上継続保有の場合、100株以上200株未満の株主には2,500円相当、200株以上500株未満は4,000円相当、500株以上は7,500円相当※継続保有期間にはブックオフコーポレーション株式保有期間を含む"
9278,"自社グループ買物券 3,000円相当",200,500,"※3年以上継続保有の場合、100株以上200株未満の株主には2,500円相当、200株以上500株未満は4,000円相当、500株以上は7,500円相当※継続保有期間にはブックオフコーポレーション株式保有期間を含む"
9278,"自社グループ買物券 5,000円相当",500,-1,"※3年以上継続保有の場合、100株以上200株未満の株主には2,500円相当、200株以上500株未満は4,000円相当、500株以上は7,500円相当※継続保有期間にはブックオフコーポレーション株式保有期間を含む"
9279,食事優待券 2枚,100,200,※自社グループ国内直営店等で利用可。店舗メニューの中から1品無料※上記基準株式数は20年3月19日の株式分割（1→2）実施後の株数
9279,食事優待券 3枚,200,-1,※自社グループ国内直営店等で利用可。店舗メニューの中から1品無料※上記基準株式数は20年3月19日の株式分割（1→2）実施後の株数
9305,｢山種美術館｣カレンダー1点,100,-1,-
9310,自社グループ取扱商品等,1000,-1,"※ポークハム・ハンバーグセット、ビーフカレーセット、ビーフカレー・シチューセット、5,000円相当の｢三鈴カントリー倶楽部｣ゴルフプレー優待券より1点選択"
9319,おこめ券 2ｋｇ分,100,1000,"※3年以上継続保有（株主名簿に連続7回以上記載）の場合、100株以上1,000株未満の株主には1ｋｇ分、1,000株以上5,000株未満は2ｋｇ分、5,000株以上は5ｋｇ分を追加"
9319,おこめ券 4ｋｇ分,1000,5000,"※3年以上継続保有（株主名簿に連続7回以上記載）の場合、100株以上1,000株未満の株主には1ｋｇ分、1,000株以上5,000株未満は2ｋｇ分、5,000株以上は5ｋｇ分を追加"
9319,おこめ券 10ｋｇ分,5000,-1,"※3年以上継続保有（株主名簿に連続7回以上記載）の場合、100株以上1,000株未満の株主には1ｋｇ分、1,000株以上5,000株未満は2ｋｇ分、5,000株以上は5ｋｇ分を追加"
9322,"1,000円相当のクオカード",100,-1,※3年以上継続保有の場合500円増
9324,おこめ券 2ｋｇ分,100,1000,-
9324,おこめ券 5ｋｇ分,1000,5000,-
9324,おこめ券 10ｋｇ分,5000,-1,-
9367,クオカード 500円相当,200,500,-
9367,"クオカード 1,500円相当",500,1000,-
9367,"クオカード 3,000円相当",1000,-1,-
9368,おこめ券 2ｋｇ分,100,500,※2年以上継続保有の場合、500株以上の株主には2ｋｇ分を追加
9368,おこめ券 3ｋｇ分,500,1000,※2年以上継続保有の場合、500株以上の株主には2ｋｇ分を追加
9368,おこめ券 5ｋｇ分,1000,-1,※2年以上継続保有の場合、500株以上の株主には2ｋｇ分を追加
9369,"ジェフグルメカード 1,000円相当",100,500,-
9369,"ジェフグルメカード 3,000円相当",500,1000,-
9369,"ジェフグルメカード 5,000円相当",1000,-1,-
9375,オリジナル・クオカード 500円相当,100,500,"※1年以上継続保有（株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上500株未満の株主には2,000円相当、500株以上1,000株未満は2,500円相当、1,000株以上5,000株未満は3,500円相当、5,000株以上は6,500円相当"
9375,"オリジナル・クオカード 1,000円相当",500,1000,"※1年以上継続保有（株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上500株未満の株主には2,000円相当、500株以上1,000株未満は2,500円相当、1,000株以上5,000株未満は3,500円相当、5,000株以上は6,500円相当"
9375,"オリジナル・クオカード 2,000円相当",1000,5000,"※1年以上継続保有（株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上500株未満の株主には2,000円相当、500株以上1,000株未満は2,500円相当、1,000株以上5,000株未満は3,500円相当、5,000株以上は6,500円相当"
9375,"オリジナル・クオカード 5,000円相当",5000,-1,"※1年以上継続保有（株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上500株未満の株主には2,000円相当、500株以上1,000株未満は2,500円相当、1,000株以上5,000株未満は3,500円相当、5,000株以上は6,500円相当"
9380,自社オリジナル・クオカード 500円相当,100,1000,-
9380,"自社オリジナル・クオカード 3,000円相当",1000,-1,-
9384,"商品 1,500円相当",100,200,※カタログ（日用品・食料品等）より選択※優待品に代えて社会貢献活動団体への寄付選択可
9384,"商品 2,500円相当",200,4000,※カタログ（日用品・食料品等）より選択※優待品に代えて社会貢献活動団体への寄付選択可
9384,"商品 5,000円相当",4000,-1,※カタログ（日用品・食料品等）より選択※優待品に代えて社会貢献活動団体への寄付選択可
9385,"1,000円相当のクオカード",100,-1,-
9386,"商品 3,000円相当",500,1000,※カタログより1点選択※1年以上継続保有（株主名簿に同一株主番号で連続3回以上記載）した株主のみに贈呈
9386,"商品 6,000円相当",1000,-1,※カタログより1点選択※1年以上継続保有（株主名簿に同一株主番号で連続3回以上記載）した株主のみに贈呈
9401,"1,000円相当のクオカード",100,1000,-
9401,抽選で自社主催展覧会・自社出資映画鑑賞・落語観覧（国立劇場）等にいずれもペアで招待,1000,-1,※3年以上継続保有の場合、上記に代えて番組観覧ペア招待に応募可
9405,500円相当のオリジナル・クオカード,100,-1,-
9409,自社グループ取扱商品割引販売,0,-1,-
9409,自社グループ施設および公開番組収録見学に招待,100,100,（3月のみ）※応募者が定数を上回った場合は抽選
9409,自社グループ公開番組見学に招待,100,-1,（9月のみ）※応募者が定数を上回った場合は抽選
9413,抽選で自社公開番組に招待,100,100,-
9413,500円相当のオリジナル・クオカード,100,-1,（3月のみ）
9414,"1,000円相当の｢ビックカメラ｣商品券",100,-1,"※ビックカメラグループで利用可※1年以上継続保有（株主名簿に連続3回以上記載）した8月株主には1,000円相当を追加"
9416,"3,000円相当の自社サービス利用券 2枚",100,300,（12月のみ）※｢グローバルＷｉＦｉ｣または国内送迎サービス｢Ｐｒｏ Ｄｒｉｖｅｒｓ｣利用時、1回につき3枚まで利用可。同年発行分に限り併用可※釣銭支払いおよび現金との引換え不可※｢グローバルＷｉＦｉ｣利用の場合はウェアラブル翻訳デバイス｢ｉｌｉ｣を無料で利用可（双方向2台、30日まで）
9416,"3,000円相当の自社サービス利用券 3枚",300,-1,（12月のみ）※｢グローバルＷｉＦｉ｣または国内送迎サービス｢Ｐｒｏ Ｄｒｉｖｅｒｓ｣利用時、1回につき3枚まで利用可。同年発行分に限り併用可※釣銭支払いおよび現金との引換え不可※｢グローバルＷｉＦｉ｣利用の場合はウェアラブル翻訳デバイス｢ｉｌｉ｣を無料で利用可（双方向2台、30日まで）
9416,"3,000円相当の自社サービス利用券 2枚",100,200,（6月のみ）※｢グローバルＷｉＦｉ｣または国内送迎サービス｢Ｐｒｏ Ｄｒｉｖｅｒｓ｣利用時、1回につき3枚まで利用可。同年発行分に限り併用可※釣銭支払いおよび現金との引換え不可※｢グローバルＷｉＦｉ｣利用の場合はウェアラブル翻訳デバイス｢ｉｌｉ｣を無料で利用可（双方向2台、30日まで）
9416,"3,000円相当の自社サービス利用券 3枚",200,-1,（6月のみ）※｢グローバルＷｉＦｉ｣または国内送迎サービス｢Ｐｒｏ Ｄｒｉｖｅｒｓ｣利用時、1回につき3枚まで利用可。同年発行分に限り併用可※釣銭支払いおよび現金との引換え不可※｢グローバルＷｉＦｉ｣利用の場合はウェアラブル翻訳デバイス｢ｉｌｉ｣を無料で利用可（双方向2台、30日まで）
9418,自社映像配信サービス利用料無料 90日間,100,1000,※新規申し込みの株主が対象
9418,自社映像配信サービス利用料無料 1年間,1000,-1,※新規申し込みの株主が対象
9418,"自社ポイント付与 1,000円相当（1回）",100,1000,-
9418,"自社ポイント付与 1,800円相当（毎月）",1000,-1,-
9418,"株主優待ポイント付与 5,000ポイント",500,600,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 10,000ポイント",600,700,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 15,000ポイント",700,800,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 18,000ポイント",800,900,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 20,000ポイント",900,1000,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 25,000ポイント",1000,2000,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 60,000ポイント",2000,3000,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 70,000ポイント",3000,4000,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 80,000ポイント",4000,5000,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 90,000ポイント",5000,10000,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9418,"株主優待ポイント付与 100,000ポイント",10000,-1,（2月のみ）※株主専用インターネットサイトに要登録、ポイントに応じて同サイトにて食品・電化製品・ギフト・旅行・体験等と交換可※1年以上継続保有の場合1.1倍
9421,"1,000円相当のＶｉｓａギフトカード",100,-1,-
9428,"3,000円相当のオリジナルカタログギフト",500,-1,-
9432,｢ｄポイント｣付与,100,-1,"※継続保有の株主のみに贈呈。継続保有2年目の株主には1,500ポイント、継続保有5年目には3,000ポイント※20年3月のみ、2年以上5年未満継続保有の場合1,500ポイント、5年以上継続保有の場合4,500ポイント"
9433,"｢ａｕ Ｗｏｗｍａ！｣商品カタログギフト 3,000円相当",100,1000,"※5年以上継続保有の場合100株以上1,000株未満の株主には5,000円相当、1,000株以上の株主には10,000円相当"
9433,"｢ａｕ Ｗｏｗｍａ！｣商品カタログギフト 5,000円相当",1000,-1,"※5年以上継続保有の場合100株以上1,000株未満の株主には5,000円相当、1,000株以上の株主には10,000円相当"
9436,"｢ａｕ Ｗｏｗｍａ！｣商品カタログギフト 3,000円相当",100,1000,"※5年以上継続保有の場合100株以上1,000株未満の株主には5,000円相当、1,000株以上の株主には10,000円相当"
9436,"｢ａｕ Ｗｏｗｍａ！｣商品カタログギフト 5,000円相当",1000,-1,"※5年以上継続保有の場合100株以上1,000株未満の株主には5,000円相当、1,000株以上の株主には10,000円相当"
9439,"3,300円（税込）の自社グループ運営美容室優待券または3,000円（税込）の自社グループオンラインストア割引優待券",100,300,"※美容室優待券は一部店舗除く、5,500円以上の施術に利用可。オンラインストア割引優待券は6,600円以上の商品購入に利用可"
9439,自社グループ取扱製品,300,500,"※300株以上500株未満の株主には自社指定製品（シャンプー・トリートメントセット等）を贈呈。500株以上1,000株未満の株主は自社指定製品または最大4,000円相当のリストＩより1品選択、1,000株以上は自社指定製品またはリストＩまたは最大8,000円相当のリストＩＩより1品選択※発送は11月ごろ"
9439,"1,000円（税込）の自社グループオンラインストアクーポン",500,-1,※100株以上500株未満を3年以上継続保有した株主にも贈呈
9441,"1,000円相当のクオカード",100,100,-
9441,自社子会社運営結婚相談所｢ベルブライド｣入会時初期費用割引券（10万円割引）1枚,100,-1,※スタンダードプランで利用可
9444,株主優待カード（(1)自社携帯ショップ利用時優待、(2)自社グループ運営ゴルフ場等プレー代金優待、(3)同平日無料招待、(4)同休日無料招待、(5)自社ゴルフレッスン施設利用優待、(6)自社ゴルフ練習場利用優待） (1)(2)(5)(6),100,300,※(1)は自社店舗で優待カードを提示しスマートフォンを購入または指定インターネット回線を新規契約するごとに特典を付与（割引等）。(2)(3)(4)は優待カードの提示により利用可。｢伊良湖シーサイドゴルフ倶楽部｣でも利用可。(6)は会員価格で利用可
9444,株主優待カード（(1)自社携帯ショップ利用時優待、(2)自社グループ運営ゴルフ場等プレー代金優待、(3)同平日無料招待、(4)同休日無料招待、(5)自社ゴルフレッスン施設利用優待、(6)自社ゴルフ練習場利用優待） (1)(2)(5)(6)および、(3)1ラウンド,300,1000,※(1)は自社店舗で優待カードを提示しスマートフォンを購入または指定インターネット回線を新規契約するごとに特典を付与（割引等）。(2)(3)(4)は優待カードの提示により利用可。｢伊良湖シーサイドゴルフ倶楽部｣でも利用可。(6)は会員価格で利用可
